IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Sdc,Dynamic Execution,Masked%,Crash%,Sdc%,Masked%+Sdc%,INS_type,Unnamed: 17,0x4209bb,CrashOnSameIP
42bf24,rsi,41545111,8105,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,8.533158,29.35323383,7.462686567,63.1840796,92.53731343,LOGICAL,,,0.0
42be91,rdi,41614385,6418,masked,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",1,0,0,8.547389,28.85572139,7.462686567,63.68159204,92.53731343,DATAXFER,,,0.0
42befc,rcx,41684475,7929,sdc,<HPL_lmul>,add,"add, $0x4,%rax",0,0,1,8.561787,28.35820896,7.462686567,64.17910448,92.53731343,INTEGER,,,0.5772727272727273
42bec8,rcx,41722937,9967,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,8.569688,28.85572139,7.462686567,63.68159204,92.53731343,CONDITION,,,0.0
42bea8,rdi,41848882,4715,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,8.595559,28.85572139,7.462686567,63.68159204,92.53731343,SHIFT,,,0.0
42bf17,,41858672,7262,sdc,<HPL_lmul>,mov,"mov, -0x14(%rsp),%r10d",0,0,1,8.59757,28.85572139,7.462686567,63.68159204,92.53731343,DATAXFER,,,0.0
42bf27,rcx,41896147,12119,sdc,<HPL_lmul>,or,"or, %r10d,%r8d",0,0,1,8.605269,28.35820896,7.462686567,64.17910448,92.53731343,LOGICAL,,,0.0
420adc,rax,41907665,6881,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,8.607635,27.86069652,7.462686567,64.67661692,92.53731343,FP,,,0.0
42bed1,rdx,41974569,4173,masked,<HPL_lmul>,movzwl,"movzwl, %si,%esi",1,0,0,8.621378,27.36318408,7.462686567,65.17412935,92.53731343,DATAXFER,,,0.0
42be43,r11,41983986,5475,sdc,<HPL_lmul>,mov,"mov, 0x4(%rdi),%r8d",0,0,1,8.623312,27.86069652,7.462686567,64.67661692,92.53731343,DATAXFER,,,0.0
42becd,r8,41997644,5555,sdc,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",0,0,1,8.626118,27.86069652,6.965174129,65.17412935,93.03482587,DATAXFER,,,0.0
42bde9,rbx,42083525,4307,sdc,<HPL_ladd>,shr,"shr, $0x10,%r10d",0,0,1,8.64376,27.86069652,6.965174129,65.17412935,93.03482587,SHIFT,,,0.0
42be5b,rsi,42083592,326,sdc,<HPL_lmul>,movzwl,"movzwl, %r8w,%r10d",0,0,1,8.643774,27.86069652,6.965174129,65.17412935,93.03482587,DATAXFER,,,0.0
42be8c,r8,42187283,9941,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,8.665074,27.36318408,6.965174129,65.67164179,93.03482587,DATAXFER,,,0.0
42be9d,rsi,42236808,7316,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,8.675247,27.36318408,6.965174129,65.67164179,93.03482587,INTEGER,,,0.0
42beb1,rdi,42239338,5449,sdc,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",0,0,1,8.675767,27.36318408,6.965174129,65.67164179,93.03482587,DATAXFER,,,0.0
42befc,r11,42330412,2441,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,8.694476,26.86567164,6.965174129,66.16915423,93.03482587,INTEGER,,,0.5772727272727273
42bf06,rbx,42387752,11991,sdc,<HPL_lmul>,movzwl,"movzwl, -0x20(%rsp),%r11d",0,0,1,8.706254,26.86567164,6.965174129,66.16915423,93.03482587,DATAXFER,,,0.0
420adc,xmm0,42394611,7297,sdc,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",0,0,1,8.707663,26.86567164,6.965174129,66.16915423,93.03482587,FP,,,0.0
42bf00,r10,42402276,4174,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,8.709238,26.86567164,6.467661692,66.66666667,93.53233831,CONDITION,,,0.20085470085470086
42bead,r11,42405559,12935,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,8.709912,26.86567164,6.965174129,66.16915423,93.03482587,CONDITION,,,0.0
42be06,rsi,42473209,6521,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,8.723809,26.86567164,6.965174129,66.16915423,93.03482587,DATAXFER,,,0.0
420ae4,rbx,42482179,12053,sdc,<HPL_rand>,subsd,"subsd, %xmm1,%xmm0",0,0,1,8.725652,27.36318408,6.965174129,65.67164179,93.03482587,FP,,,0.0
42bddf,rcx,42542711,12946,sdc,<HPL_ladd>,movzwl,"movzwl, %r10w,%edi",0,0,1,8.738086,26.86567164,6.965174129,66.16915423,93.03482587,DATAXFER,,,0.0
420ad8,rsi,42586053,12841,sdc,<HPL_rand>,addsd,"addsd, %xmm5,%xmm1",0,0,1,8.74699,26.86567164,6.965174129,66.16915423,93.03482587,FP,,,0.0
42bebc,r11,42635086,951,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,8.757062,26.86567164,6.965174129,66.16915423,93.03482587,INTEGER,,,0.0
42be91,rdi,42636179,5378,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,8.757286,26.86567164,7.462686567,65.67164179,92.53731343,DATAXFER,,,0.0
42bead,rsi,42687446,10013,masked,<HPL_lmul>,test,"test, %ecx,%ecx",1,0,0,8.767818,26.86567164,6.965174129,66.16915423,93.03482587,CONDITION,,,0.0
420ad0,rdi,42739827,1348,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,8.778578,26.3681592,6.965174129,66.66666667,93.03482587,FP,,,0.0
42bea1,rdi,42762001,4774,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,8.783133,26.86567164,6.965174129,66.16915423,93.03482587,INTEGER,,,0.0
42bef3,rflags,42762670,8655,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,8.78327,26.3681592,6.965174129,66.66666667,93.03482587,SHIFT,,,0.0
42bead,rsi,42773494,8799,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,8.785494,26.3681592,6.965174129,66.66666667,93.03482587,CONDITION,,,0.0
420aa2,rflags,42900964,4207,masked,<HPL_rand>,movzwl,"movzwl, %ax,%esi",1,0,0,8.811679,25.87064677,6.965174129,67.1641791,93.03482587,DATAXFER,,,0.0
42be06,rdi,42902687,8583,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,8.812033,25.37313433,6.965174129,67.66169154,93.03482587,DATAXFER,,,0.0
420b83,rax,42950435,2160,sdc,<HPL_setran>,mov,"mov, $0xe54940,%esi",0,0,1,8.821841,25.87064677,6.965174129,67.1641791,93.03482587,DATAXFER,,,0.32142857142857145
42bea1,rsi,43048572,7327,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,8.842001,25.87064677,6.965174129,67.1641791,93.03482587,INTEGER,,,0.0
42becd,rsp,43052538,8763,masked,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",1,0,0,8.842815,26.3681592,6.467661692,67.1641791,93.53233831,DATAXFER,,,0.0
42bdd5,r9,43059166,3743,sdc,<HPL_ladd>,mov,"mov, 0x4(%rsi),%eax",0,0,1,8.844177,26.86567164,6.467661692,66.66666667,93.53233831,DATAXFER,,,0.0
42be13,r10,43101315,6327,masked,<HPL_ladd>,or,"or, %r8d,%ecx",1,0,0,8.852835,26.3681592,6.467661692,67.1641791,93.53233831,LOGICAL,,,0.0
420ad0,xmm1,43175903,12660,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,8.868157,26.86567164,6.467661692,66.66666667,93.53233831,FP,,,0.0
42bea3,rbx,43182579,800,masked,<HPL_lmul>,mov,"mov, %esi,%edi",1,0,0,8.869528,26.86567164,6.467661692,66.66666667,93.53233831,DATAXFER,,,0.0
42be94,rsi,43231893,2011,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,8.879659,26.86567164,6.467661692,66.66666667,93.53233831,DATAXFER,,,0.0
42bdfc,r8,43232171,5156,sdc,<HPL_ladd>,shr,"shr, $0x10,%eax",0,0,1,8.879716,27.36318408,6.467661692,66.16915423,93.53233831,SHIFT,,,0.0
42be94,xmm1,43284101,12791,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,8.890383,27.86069652,6.467661692,65.67164179,93.53233831,DATAXFER,,,0.0
42bead,rsi,43359443,9863,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,8.90586,27.86069652,6.467661692,65.67164179,93.53233831,CONDITION,,,0.0
42bf27,rdi,43379906,3696,sdc,<HPL_lmul>,or,"or, %r10d,%r8d",0,0,1,8.910063,28.35820896,6.467661692,65.17412935,93.53233831,LOGICAL,,,0.0
420b7e,rsi,43433498,9579,crash,<HPL_setran>,mov,"mov, $0xe54938,%edx",0,1,0,8.921072,28.35820896,6.467661692,65.17412935,93.53233831,DATAXFER,,,0.5555555555555556
42bdf1,rbx,43437975,5582,sdc,<HPL_ladd>,mov,"mov, %r8d,%r9d",0,0,1,8.921992,28.35820896,5.970149254,65.67164179,94.02985075,DATAXFER,,,0.0
42bea8,,43471687,7368,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,8.928917,28.35820896,5.970149254,65.67164179,94.02985075,SHIFT,,,0.0
42bec8,rbx,43477304,6895,masked,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",1,0,0,8.930071,28.35820896,5.970149254,65.67164179,94.02985075,CONDITION,,,0.0
42be9d,rcx,43529543,2973,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,8.940802,28.85572139,5.970149254,65.17412935,94.02985075,INTEGER,,,0.0
42bdf8,r10,43531371,8157,sdc,<HPL_ladd>,shr,"shr, $0x10,%r9d",0,0,1,8.941178,29.35323383,5.970149254,64.67661692,94.02985075,SHIFT,,,0.0
42bea3,r9,43557532,4928,masked,<HPL_lmul>,mov,"mov, %esi,%edi",1,0,0,8.946552,29.35323383,5.472636816,65.17412935,94.52736318,DATAXFER,,,0.0
42bdd8,rcx,43603973,7478,sdc,<HPL_ladd>,mov,"mov, 0x4(%rdi),%esi",0,0,1,8.956092,29.35323383,5.472636816,65.17412935,94.52736318,DATAXFER,,,0.0
420b5b,rsi,43634711,219,sdc,<HPL_setran>,mov,"mov, $0xe54938,%edi",0,0,1,8.962406,28.85572139,5.472636816,65.67164179,94.52736318,DATAXFER,,,0.40425531914893614
42beb8,,43726845,9544,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,8.981332,28.85572139,5.472636816,65.67164179,94.52736318,INTEGER,,,0.0
42beec,xmm1,43747052,652,masked,<HPL_lmul>,add,"add, %r8d,%edi",1,0,0,8.985483,28.85572139,5.970149254,65.17412935,94.02985075,INTEGER,,,0.0
42be75,r11,43843258,4179,sdc,<HPL_lmul>,lea,"lea, -0x1c(%rsp),%rax",0,0,1,9.005246,28.85572139,5.970149254,65.17412935,94.02985075,INTEGER,,,0.6304347826086957
42be6d,xmm5,43854709,819,sdc,<HPL_lmul>,movzwl,"movzwl, %r11w,%r9d",0,0,1,9.007598,29.35323383,5.970149254,64.67661692,94.02985075,DATAXFER,,,0.0
42be09,rflags,43855035,1439,sdc,<HPL_ladd>,sub,"sub, %r9d,%r8d",0,0,1,9.007665,29.35323383,5.472636816,65.17412935,94.52736318,INTEGER,,,0.0
420a9b,r8,43912144,10104,masked,<HPL_rand>,shr,"shr, $0x10,%edx",1,0,0,9.019396,29.35323383,5.472636816,65.17412935,94.52736318,SHIFT,,,0.0
420aa8,r9,44013883,5544,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %ecx,%xmm1",1,0,0,9.040296,29.35323383,5.472636816,65.17412935,94.52736318,CONVERT,,,0.0
42be8f,rsp,44029650,11279,sdc,<HPL_lmul>,mov,"mov, %ebx,%edi",0,0,1,9.043534,29.35323383,5.472636816,65.17412935,94.52736318,DATAXFER,,,0.0
42beb8,rdi,44058417,1243,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,9.049444,28.85572139,5.970149254,65.17412935,94.02985075,INTEGER,,,0.0
42be2e,r10,44109593,11015,sdc,<HPL_ladd>,shr,"shr, $0x10,%esi",0,0,1,9.059956,28.85572139,5.970149254,65.17412935,94.02985075,SHIFT,,,0.0
42be94,rflags,44160941,2841,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,9.070504,28.85572139,5.970149254,65.17412935,94.02985075,DATAXFER,,,0.0
42beec,rcx,44186235,1946,masked,<HPL_lmul>,add,"add, %r8d,%edi",1,0,0,9.0757,28.85572139,5.970149254,65.17412935,94.02985075,INTEGER,,,0.0
42bf27,rax,44269737,12539,sdc,<HPL_lmul>,or,"or, %r10d,%r8d",0,0,1,9.092853,28.35820896,5.970149254,65.67164179,94.02985075,LOGICAL,,,0.0
42bee2,r8,44274934,8856,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,9.093921,28.35820896,5.970149254,65.67164179,94.02985075,CONDITION,,,0.0
42bf00,rdx,44295469,3765,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,9.098139,28.85572139,5.970149254,65.17412935,94.02985075,CONDITION,,,0.20085470085470086
420abc,rbx,44380847,5471,masked,<HPL_rand>,addsd,"addsd, %xmm0,%xmm1",1,0,0,9.115678,29.35323383,5.970149254,64.67661692,94.02985075,FP,,,0.0
42bf24,rdi,44436712,7931,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,9.127153,29.85074627,5.472636816,64.67661692,94.52736318,LOGICAL,,,0.0
42bea3,rsp,44461533,11661,masked,<HPL_lmul>,mov,"mov, %esi,%edi",1,0,0,9.132252,30.34825871,4.975124378,64.67661692,95.02487562,DATAXFER,,,0.0
420b54,rflags,44469982,10077,masked,<HPL_setran>,mov,"mov, 0xa33ddd(%rip),%r9d",1,0,0,9.133988,30.34825871,4.975124378,64.67661692,95.02487562,DATAXFER,,,0.0
420b7e,rdi,44559616,10019,crash,<HPL_setran>,mov,"mov, $0xe54938,%edx",0,1,0,9.1524,29.85074627,4.975124378,65.17412935,95.02487562,DATAXFER,,,0.5555555555555556
42bdfc,xmm1,44603708,5013,sdc,<HPL_ladd>,shr,"shr, $0x10,%eax",0,0,1,9.161458,29.85074627,4.975124378,65.17412935,95.02487562,SHIFT,,,0.0
420aa8,r9,44621019,2268,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %ecx,%xmm1",1,0,0,9.165014,29.85074627,4.975124378,65.17412935,95.02487562,CONVERT,,,0.0
42be94,rdi,44644817,1225,masked,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",1,0,0,9.169903,29.85074627,4.975124378,65.17412935,95.02487562,DATAXFER,,,0.0
42be98,rbx,44657048,9389,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,9.172415,29.85074627,4.975124378,65.17412935,95.02487562,SHIFT,,,0.0
42bea1,r8,44702032,12984,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,9.181656,29.35323383,4.975124378,65.67164179,95.02487562,INTEGER,,,0.0
42be06,r8,44710112,11943,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,9.183315,29.35323383,4.47761194,66.16915423,95.52238806,DATAXFER,,,0.0
42be6a,rsi,44869385,12134,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,9.216033,29.85074627,4.47761194,65.67164179,95.52238806,SHIFT,,,0.0
420b66,xmm1,44900050,11607,sdc,<HPL_setran>,mov,"mov, 0xa33dcf(%rip),%r10d",0,0,1,9.222333,29.85074627,4.47761194,65.67164179,95.52238806,DATAXFER,,,0.0
42be2a,rsp,44924280,8245,sdc,<HPL_ladd>,movzwl,"movzwl, %r8w,%edi",0,0,1,9.22731,29.35323383,4.47761194,66.16915423,95.52238806,DATAXFER,,,0.0
420b71,rbx,44936356,11964,sdc,<HPL_setran>,mov,"mov, $0xe54948,%esi",0,0,1,9.229791,29.35323383,4.47761194,66.16915423,95.52238806,DATAXFER,,,0.30612244897959184
42bddb,r10,44965028,11154,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,9.235681,29.35323383,4.47761194,66.16915423,95.52238806,DATAXFER,,,0.0
42bed4,r10,45052177,293,masked,<HPL_lmul>,imul,"imul, %r10d,%ebx",1,0,0,9.253583,29.35323383,4.47761194,66.16915423,95.52238806,INTEGER,,,0.0
42be63,rbx,45061601,7992,masked,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",1,0,0,9.255519,29.35323383,4.975124378,65.67164179,95.02487562,DATAXFER,,,0.0
42beb8,rsi,45125706,4214,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,9.268687,29.35323383,4.975124378,65.67164179,95.02487562,INTEGER,,,0.0
42be8f,rbx,45137521,12707,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,9.271114,29.35323383,4.975124378,65.67164179,95.02487562,DATAXFER,,,0.0
420a90,r11,45179019,9910,sdc,<HPL_rand>,movsd,"movsd, 0x7d1a48(%rip),%xmm3",0,0,1,9.279639,29.35323383,4.975124378,65.67164179,95.02487562,UnKnown,,,0.0
420acc,xmm0,45244081,8481,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,9.293004,28.85572139,5.472636816,65.67164179,94.52736318,FP,,,0.0
420b60,rsp,45328166,9582,crash,<HPL_setran>,mov,"mov, %rsp,%rdx",0,1,0,9.310277,29.35323383,5.472636816,65.17412935,94.52736318,DATAXFER,,,0.6326530612244898
42bebc,rsi,45336754,12347,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,9.312041,29.85074627,5.472636816,64.67661692,94.52736318,INTEGER,,,0.0
42be94,rbx,45347442,3995,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,9.314236,29.85074627,5.472636816,64.67661692,94.52736318,DATAXFER,,,0.0
42bebc,rflags,45356366,4530,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,9.31607,30.34825871,5.472636816,64.17910448,94.52736318,INTEGER,,,0.0
42bed1,xmm5,45388458,11107,masked,<HPL_lmul>,movzwl,"movzwl, %si,%esi",1,0,0,9.322662,30.34825871,5.970149254,63.68159204,94.02985075,DATAXFER,,,0.0
42be02,rbx,45469658,4642,sdc,<HPL_ladd>,shl,"shl, $0x10,%r9d",0,0,1,9.339342,30.84577114,5.970149254,63.1840796,94.02985075,SHIFT,,,0.0
42bddb,rcx,45516440,12414,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,9.348952,30.34825871,6.467661692,63.1840796,93.53233831,DATAXFER,,,0.0
412ac2,xmm4,45525024,7785,crash,<HPL_pdmatgen>,cmovne,"cmovne, 0x10(%rsp),%r12d",0,1,0,9.350715,30.34825871,6.467661692,63.1840796,93.53233831,UnKnown,,,1.0
42bddb,rsi,45530416,9392,sdc,<HPL_ladd>,movzwl,"movzwl, %cx,%r8d",0,0,1,9.351823,30.34825871,6.467661692,63.1840796,93.53233831,DATAXFER,,,0.0
42bf00,rcx,45548226,9889,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,9.355482,30.84577114,6.467661692,62.68656716,93.53233831,CONDITION,,,0.20085470085470086
420ab8,xmm1,45561135,4815,sdc,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm5",0,0,1,9.358133,30.34825871,6.467661692,63.1840796,93.53233831,FP,,,0.0
42be6a,rcx,45564467,358,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,9.358818,30.34825871,6.467661692,63.1840796,93.53233831,SHIFT,,,0.0
42bec8,rflags,45569769,10563,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,9.359907,30.34825871,6.467661692,63.1840796,93.53233831,CONDITION,,,0.0
42bddf,,45689631,10566,sdc,<HPL_ladd>,movzwl,"movzwl, %r10w,%edi",0,0,1,9.384529,30.34825871,6.965174129,62.68656716,93.03482587,DATAXFER,,,0.0
42bef8,r9,45739830,7309,sdc,<HPL_lmul>,add,"add, $0x1,%rcx",0,0,1,9.394841,30.34825871,6.965174129,62.68656716,93.03482587,INTEGER,,,0.9689119170984456
42be94,rax,45779426,4576,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,9.402975,30.34825871,6.965174129,62.68656716,93.03482587,DATAXFER,,,0.0
42bf06,rdx,45795624,5327,sdc,<HPL_lmul>,movzwl,"movzwl, -0x20(%rsp),%r11d",0,0,1,9.406302,29.85074627,6.965174129,63.1840796,93.03482587,DATAXFER,,,0.0
420ad4,rsi,45874907,11369,masked,<HPL_rand>,addsd,"addsd, %xmm2,%xmm1",1,0,0,9.422589,29.35323383,7.462686567,63.1840796,92.53731343,FP,,,0.0
42be8c,r11,45892618,9595,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,9.426227,29.35323383,7.462686567,63.1840796,92.53731343,DATAXFER,,,0.0
42be91,xmm1,45912059,5720,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,9.43022,29.35323383,7.462686567,63.1840796,92.53731343,DATAXFER,,,0.0
420ab8,rbx,46041100,5420,sdc,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm5",0,0,1,9.456728,29.85074627,7.462686567,62.68656716,92.53731343,FP,,,0.0
42be41,rflags,46110824,8438,sdc,<HPL_lmul>,mov,"mov, (%rsi),%ecx",0,0,1,9.471051,29.85074627,7.462686567,62.68656716,92.53731343,DATAXFER,,,0.0
42bf24,r9,46117930,4156,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,9.472511,29.85074627,7.462686567,62.68656716,92.53731343,LOGICAL,,,0.0
42bee2,xmm1,46129952,12835,sdc,<HPL_lmul>,cmp,"cmp, $0x3,%ecx",0,0,1,9.47498,29.85074627,7.462686567,62.68656716,92.53731343,CONDITION,,,0.0
42be9d,,46136675,309,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,9.476361,29.85074627,7.462686567,62.68656716,92.53731343,INTEGER,,,0.0
42be02,r11,46252700,12290,sdc,<HPL_ladd>,shl,"shl, $0x10,%r9d",0,0,1,9.500195,29.85074627,7.462686567,62.68656716,92.53731343,SHIFT,,,0.0
42bddf,rax,46295406,11237,sdc,<HPL_ladd>,movzwl,"movzwl, %r10w,%edi",0,0,1,9.508968,29.85074627,7.462686567,62.68656716,92.53731343,DATAXFER,,,0.0
42be8f,rbx,46301698,2258,sdc,<HPL_lmul>,mov,"mov, %ebx,%edi",0,0,1,9.51026,29.85074627,7.960199005,62.18905473,92.039801,DATAXFER,,,0.0
42bf00,rsi,46321400,12196,crash,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,1,0,9.514308,30.34825871,7.960199005,61.69154229,92.039801,CONDITION,,,0.20085470085470086
42be24,rsi,46414444,9111,sdc,<HPL_ladd>,add,"add, %r11d,%r8d",0,0,1,9.533421,30.34825871,7.960199005,61.69154229,92.039801,INTEGER,,,0.0
420ab4,xmm1,46475236,3609,masked,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm0",1,0,0,9.545909,29.85074627,7.960199005,62.18905473,92.039801,FP,,,0.0
42bee7,r8,46490706,12195,sdc,<HPL_lmul>,movzwl,"movzwl, -0x14(%rsp),%edi",0,0,1,9.549087,29.85074627,7.960199005,62.18905473,92.039801,DATAXFER,,,0.0
42bec8,rsi,46503704,11780,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,9.551757,29.85074627,7.960199005,62.18905473,92.039801,CONDITION,,,0.0
42be09,rsi,46504912,7467,sdc,<HPL_ladd>,sub,"sub, %r9d,%r8d",0,0,1,9.552005,30.34825871,7.960199005,61.69154229,92.039801,INTEGER,,,0.0
42befc,rdx,46570422,10926,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,9.565462,30.34825871,7.960199005,61.69154229,92.039801,INTEGER,,,0.5772727272727273
42beb5,xmm2,46579781,9971,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,9.567384,30.34825871,7.960199005,61.69154229,92.039801,DATAXFER,,,0.0
42be94,xmm1,46591189,6107,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,9.569728,30.34825871,7.960199005,61.69154229,92.039801,DATAXFER,,,0.0
42bef3,rdi,46635356,10586,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,9.578801,29.85074627,8.457711443,61.69154229,91.54228856,SHIFT,,,0.0
420ad8,r8,46701242,11457,sdc,<HPL_rand>,addsd,"addsd, %xmm5,%xmm1",0,0,1,9.592335,29.85074627,8.457711443,61.69154229,91.54228856,FP,,,0.0
42be55,rdi,46722616,2348,sdc,<HPL_lmul>,movzwl,"movzwl, %cx,%eax",0,0,1,9.596726,29.85074627,8.457711443,61.69154229,91.54228856,DATAXFER,,,0.0
42be63,xmm0,46757961,10871,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,9.603986,29.85074627,8.955223881,61.19402985,91.04477612,DATAXFER,,,0.0
42bdd0,rflags,46777302,430,sdc,<HPL_ladd>,mov,"mov, (%rsi),%ecx",0,0,1,9.607959,29.35323383,8.955223881,61.69154229,91.04477612,DATAXFER,,,0.0
42bedd,xmm3,46799386,1465,masked,<HPL_lmul>,shr,"shr, $0x10,%esi",1,0,0,9.612496,29.35323383,8.955223881,61.69154229,91.04477612,SHIFT,,,0.0
420aac,rcx,46825692,3771,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %esi,%xmm2",1,0,0,9.6179,29.35323383,8.955223881,61.69154229,91.04477612,CONVERT,,,0.0
42bf17,r10,46848940,5686,masked,<HPL_lmul>,mov,"mov, -0x14(%rsp),%r10d",1,0,0,9.622675,29.35323383,8.955223881,61.69154229,91.04477612,DATAXFER,,,0.0
42be8f,rflags,46913329,5292,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,9.635902,28.85572139,9.452736318,61.69154229,90.54726368,DATAXFER,,,0.0
42be63,xmm1,46968232,498,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,9.64718,28.85572139,9.452736318,61.69154229,90.54726368,DATAXFER,,,0.0
42bead,,46995042,10789,masked,<HPL_lmul>,test,"test, %ecx,%ecx",1,0,0,9.652688,28.35820896,9.452736318,62.18905473,90.54726368,CONDITION,,,0.0
420a9e,rsi,47009165,3781,sdc,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %edx,%xmm0",0,0,1,9.655589,27.86069652,9.950248756,62.18905473,90.04975124,CONVERT,,,0.0
42bed1,r8,47016089,4003,masked,<HPL_lmul>,movzwl,"movzwl, %si,%esi",1,0,0,9.657011,27.86069652,9.950248756,62.18905473,90.04975124,DATAXFER,,,0.0
420a9b,rcx,47101581,2872,masked,<HPL_rand>,shr,"shr, $0x10,%edx",1,0,0,9.674573,28.35820896,9.950248756,61.69154229,90.04975124,SHIFT,,,0.0
42bed8,r8,47121520,2154,masked,<HPL_lmul>,add,"add, %ebx,%esi",1,0,0,9.678669,28.35820896,9.950248756,61.69154229,90.04975124,INTEGER,,,0.0
42bed4,xmm1,47267890,5239,sdc,<HPL_lmul>,imul,"imul, %r10d,%ebx",0,0,1,9.708736,28.85572139,9.950248756,61.19402985,90.04975124,INTEGER,,,0.0
