IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
400cbe,rax,2575314,2731,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,1.447982,61.34969325153374,38.65030674846626,INTEGER
401007,xmm0,2632338,4611,masked,<bpnn_randomize_weights>,add,"add, $0x1,%r14",1,0,1.480785,61.58536585365854,38.41463414634146,INTEGER
4012e7,rflags,2700058,4529,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,1.51974,61.81818181818182,38.18181818181818,INTEGER
400daa,rflags,2710523,3024,masked,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",1,0,1.52576,62.04819277108434,37.95180722891566,CONDITION
400cd0,rdx,2764007,1268,crash,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",0,1,1.556526,62.2754491017964,37.7245508982036,CONDITION
400fe0,rflags,2830082,1981,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,1.594535,62.5,37.5,DATAXFER
400cc5,rcx,2841242,1836,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",1,0,1.600955,62.72189349112426,37.27810650887574,INTEGER
400fe4,rcx,2893247,3132,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,1.63087,62.94117647058823,37.05882352941177,INTEGER
4012eb,rsp,2952243,1676,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,1.664807,63.1578947368421,36.8421052631579,CONDITION
4012e7,rbx,2978828,1397,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,1.6801,63.372093023255815,36.627906976744185,INTEGER
400ccc,rbp,3097549,1049,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,1.748393,63.005780346820806,36.9942196531792,INTEGER
400ff5,rax,3105419,1662,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,1.75292,63.2183908045977,36.7816091954023,CONDITION
401216,rflags,3154884,3438,masked,<bpnn_free>,cmp,"cmp, %ebp,%r13d",1,0,1.781374,63.42857142857143,36.57142857142857,CONDITION
400fe0,xmm1,3201020,2057,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,1.807913,63.06818181818182,36.93181818181818,DATAXFER
400fe8,xmm0,3301007,2310,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,1.86543,63.27683615819209,36.72316384180791,INTEGER
400cd0,rflags,3337269,1258,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,1.886289,63.48314606741573,36.51685393258427,CONDITION
400ff1,xmm0,3399172,1631,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,1.921898,63.68715083798882,36.312849162011176,CONVERT
400fe0,rdx,3470255,4168,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,1.962788,63.333333333333336,36.66666666666666,DATAXFER
400fe0,rbp,3472605,3995,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,1.96414,63.53591160220994,36.46408839779006,DATAXFER
400ff5,rbp,3509406,4362,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,1.985309,63.73626373626374,36.26373626373626,CONDITION
