IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
403658,rflags,1516683,1118,masked,<BuildIJLaplacian27pt._omp_fn.0>,cmp,"cmp, %rdx,%r8",1,0,27.160139,29.85074627,67.1641791,CONDITION
46fcf5,rflags,1518585,1028,masked,<hypre_ParMatmul_RowSizes._omp_fn.0>,lea,"lea, (%rbx,%r11,1),%rdi",1,0,27.194216,29.35323383,67.66169154,INTEGER
485871,rcx,1520933,1367,crash,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,movsd,"movsd, (%rax,%r8,1),%xmm0",0,1,27.236285,29.35323383,67.66169154,UnKnown
461f41,r12,1523854,195,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",0,1,27.288619,29.35323383,67.66169154,INTEGER
47f432,rax,1529520,894,sdc,<hypre_CSRMatrixSetRownnz>,setg,"setg, %dl",0,0,27.390135,29.85074627,67.1641791,UnKnown
411a16,rflags,1530400,1046,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,add,"add, $0x8,%rcx",0,1,27.405902,29.35323383,67.66169154,INTEGER
4576ec,r9,1530418,1495,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmpq,"cmpq, $0x0,(%rsi,%rdx,8)",1,0,27.406225,29.85074627,67.1641791,UnKnown
48577d,,1536485,625,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,test,"test, %rbp,%rbp",1,0,27.514925,29.85074627,67.1641791,CONDITION
4251d7,r12,1536658,687,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,lea,"lea, -0x1(%r8),%rcx",1,0,27.518025,29.85074627,67.1641791,INTEGER
411848,rflags,1539716,370,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.7>,mov,"mov, (%r11,%rcx,8),%r8",0,1,27.572814,29.35323383,67.66169154,DATAXFER
461f3d,rsi,1541581,1204,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",1,0,27.606228,28.85572139,68.15920398,DATAXFER
4957bc,r9,1542565,1442,crash,<hypre_Rand>,imul,"imul, $0xfffffffffffff4ec,%rd",0,1,27.623859,28.85572139,68.15920398,INTEGER
411a1a,rdx,1542670,613,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,cmp,"cmp, %rax,%rdx",0,1,27.62574,28.85572139,67.66169154,CONDITION
428233,rflags,1542819,365,crash,<hypre_BoomerAMGBuildMultipass>,cmpq,"cmpq, $0x1,(%rcx,%rsi,8)",0,1,27.628409,28.35820896,68.15920398,UnKnown
47e7f8,rsi,1546815,101,crash,<hypre_CSRMatrixTranspose._omp_fn.1>,cmp,"cmp, %r13,%r8",0,1,27.700004,27.86069652,68.65671642,CONDITION
4251c7,rflags,1547667,526,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x80(%r13),%r8",0,1,27.715269,27.86069652,68.65671642,DATAXFER
49260c,rflags,1550821,381,crash,<hypre_UnorderedIntSetCreate._omp_fn.0>,add,"add, $0x4,%rsi",0,1,27.771779,27.86069652,68.65671642,INTEGER
4.86E+03,r9,1551044,482,crash,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,mov,"mov, (%r10,%r8,1),%rsi",0,1,27.775774,28.35820896,68.15920398,DATAXFER
427000,rax,1553128,1434,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,add,"add, $0x8,%rdx",0,1,27.813112,28.35820896,68.15920398,INTEGER
470263,,1554662,1267,crash,<hypre_ParMatmul._omp_fn.4>,mov,"mov, (%rbx,%rax,8),%r15",0,1,27.840597,28.35820896,68.15920398,DATAXFER
47e3d4,rcx,1556380,997,crash,<hypre_CSRMatrixMultiply._omp_fn.0>,mov,"mov, (%rcx),%rdi",0,1,27.871378,28.35820896,68.15920398,DATAXFER
4.70E+07,rcx,1556480,862,crash,<hypre_ParMatmul._omp_fn.4>,lea,"lea, 0x0(%r13,%rdi,8),%r8",0,1,27.873169,27.86069652,68.65671642,INTEGER
470314,rax,1558272,525,crash,<hypre_ParMatmul._omp_fn.4>,cmpq,"cmpq, $0x0,0x78(%r14)",0,1,27.905276,28.35820896,68.15920398,UnKnown
4115fc,rdi,1559992,516,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,add,"add, $0x1,%rax",1,0,27.936093,27.86069652,68.65671642,INTEGER
492618,r8,1563037,1350,crash,<hypre_UnorderedIntSetCreate._omp_fn.0>,add,"add, $0x8,%rcx",0,1,27.990649,28.35820896,68.15920398,INTEGER
4925f8,rflags,1565810,159,crash,<hypre_UnorderedIntSetCreate._omp_fn.0>,mov,"mov, 0x20(%rdi),%r8",0,1,28.040332,28.35820896,68.15920398,DATAXFER
403885,xmm0,1566722,295,crash,<BuildIJLaplacian27pt._omp_fn.0>,cmp,"cmp, %rsi,0x30(%rsp)",0,1,28.056672,28.85572139,67.66169154,CONDITION
461f45,rflags,1568529,743,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,28.089047,28.85572139,67.66169154,CONDITION
461f41,rax,1569030,397,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",1,0,28.098024,29.35323383,67.1641791,INTEGER
455c83,r14,1569894,1224,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,jmp,"jmp, 455c83, <hypre_BoomerAMG",0,1,28.113504,28.85572139,67.66169154,BR_OR_LP_CTRL
426de2,rdx,1571537,287,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,cmp,"cmp, %r10,%rdx",0,1,28.142941,28.85572139,67.66169154,CONDITION
461f5c,rax,1573374,569,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%rdx,%r10,1),%rsi",0,1,28.175854,28.85572139,67.66169154,DATAXFER
457287,rflags,1573935,294,sdc,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmp,"cmp, %rsi,%rdx",0,0,28.185905,28.85572139,67.66169154,CONDITION
492544,rax,1577218,1091,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmpq,"cmpq, $0x0,(%rcx,%rax,1)",0,1,28.244725,28.85572139,67.66169154,UnKnown
48019e,rax,1579393,844,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rax,%rdx",0,1,28.283694,28.85572139,67.66169154,CONDITION
46fd20,rbx,1579609,1078,crash,<hypre_ParMatmul_RowSizes._omp_fn.0>,cmp,"cmp, %rcx,(%rdi)",0,1,28.287564,29.35323383,67.1641791,CONDITION
