IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
492571,r12,770,950,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmp,"cmp, %rdx,0x10(%rsp)",0,1,0.0,36.63366337,0.60199,CONDITION
46fcf5,rflags,2318,817,masked,<hypre_ParMatmul_RowSizes._omp_fn.0>,lea,"lea, (%rbx,%r11,1),%rdi",1,0,0.010649425,36.2745098,0.60697,INTEGER
4115d6,rbx,2797,652,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,cmp,"cmp, %rax,(%rdi)",1,0,0.013944693,35.9223301,0.60199,CONDITION
455c9e,rax,2956,1126,masked,<hypre_BoomerAMGCreateS._omp_fn.1>,add,"add, $0x8,%rax",1,0,0.015038529,36.53846154,0.60199,INTEGER
4801a1,xmm1,5703,198,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mulsd,"mulsd, (%rsi,%rcx,8),%xmm0",1,0,0.033936443,37.14285714,0.60199,FP
470267,rflags,8319,697,sdc,<hypre_ParMatmul._omp_fn.4>,mov,"mov, 0x10(%rsp),%rbx",0,0,0.051933146,36.79245283,0.60199,DATAXFER
428207,xmm1,9034,1437,masked,<hypre_BoomerAMGBuildMultipass>,add,"add, %rsi,%rdi",1,0,0.056851969,36.44859813,0.60199,INTEGER
424d9e,rax,16443,1189,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x28(%r13),%rdi",1,0,0.107821989,36.11111111,0.60697,DATAXFER
485871,rflags,19996,735,crash,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,movsd,"movsd, (%rax,%r8,1),%xmm0",0,1,0.132264758,35.77981651,0.60199,UnKnown
4925f8,rflags,22463,1167,masked,<hypre_UnorderedIntSetCreate._omp_fn.0>,mov,"mov, 0x20(%rdi),%r8",1,0,0.14923642,36.36363636,0.60199,DATAXFER
47e7af,rdx,23186,376,crash,<hypre_CSRMatrixTranspose._omp_fn.1>,mov,"mov, 0x40(%rbx),%r10",0,1,0.154210279,46.53465347,0.60697,DATAXFER
492571,rdi,30787,290,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmp,"cmp, %rdx,0x10(%rsp)",0,1,0.206501158,36.03603604,0.60697,CONDITION
4702fb,rdx,35198,620,crash,<hypre_ParMatmul._omp_fn.4>,add,"add, $0x1,%rcx",0,1,0.236846515,46.07843137,0.60199,INTEGER
484f2f,rax,37333,1083,crash,<hypre_IJMatrixAssembleParCSR._omp_fn.3>,mov,"mov, (%r8,%rdx,1),%rax",0,1,0.251534191,35.71428571,0.59701,DATAXFER
403876,xmm1,40305,345,masked,<BuildIJLaplacian27pt._omp_fn.0>,add,"add, 0x70(%rbx),%rdx",1,0,0.271979987,35.39823009,0.59204,INTEGER
403cc8,rax,41474,575,crash,<BuildIJLaplacian27pt._omp_fn.0>,mov,"mov, 0x8(%rcx),%r8",0,1,0.280022091,35.0877193,0.59204,DATAXFER
4.61E+92,rcx,42968,496,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,laxThreads._omp_fn.2>:,laxThreads._omp_fn.2>:,0,1,0.290300025,45.63106796,0.59204,UnKnown
403e6a,r12,51424,6,masked,<BuildIJLaplacian27pt._omp_fn.0>,sub,"sub, $0x1,%r12",1,0,0.348472853,45.19230769,0.59701,INTEGER
4924f9,rflags,54028,1099,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,0.366387002,35.65217391,0.60199,CONDITION
480344,rdx,54794,708,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, 0x8(%r9,%rbx,8),%rcx",0,1,0.371656679,36.20689655,0.59701,DATAXFER
428227,rax,55476,912,crash,<hypre_BoomerAMGBuildMultipass>,mov,"mov, 0x168(%rsp),%rcx",0,1,0.37634848,35.8974359,0.59204,DATAXFER
48019a,rflags,58849,363,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",1,0,0.399552944,35.59322034,0.59204,INTEGER
461f48,rdi,60146,247,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mulsd,"mulsd, (%r8,%rdx,8),%xmm1",0,1,0.408475621,45.71428571,0.59204,FP
461f38,rdx,61239,925,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,movsd,"movsd, (%rdi,%rax,8),%xmm1",1,0,0.415994886,46.22641509,0.59701,UnKnown
46fd20,rflags,63803,1446,crash,<hypre_ParMatmul_RowSizes._omp_fn.0>,cmp,"cmp, %rcx,(%rdi)",0,1,0.433633856,35.29411765,0.59701,CONDITION
484f2f,rcx,64616,545,crash,<hypre_IJMatrixAssembleParCSR._omp_fn.3>,mov,"mov, (%r8,%rdx,1),%rax",0,1,0.439226868,35.0,0.59701,DATAXFER
485865,r8,64773,517,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,mov,"mov, 0x20(%r13),%rax",1,0,0.440306946,34.7107438,0.59204,DATAXFER
48019e,rax,71508,541,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rax,%rdx",1,0,0.4866402,34.42622951,0.59204,CONDITION
457720,rax,74613,1277,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,jge,"jge, 457720, <hypre_BoomerAMG",1,0,0.508000965,34.95934959,0.59701,UnKnown
484f4c,rdx,75373,1143,crash,<hypre_IJMatrixAssembleParCSR._omp_fn.3>,add,"add, %rdx,%rax",0,1,0.513229365,34.67741935,0.59701,INTEGER
426c5c,rflags,82900,635,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,mov,"mov, (%rax),%rax",1,0,0.565011163,34.4,0.60199,DATAXFER
411a08,rdx,84621,883,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,mov,"mov, 0x18(%rbx),%rsi",0,1,0.576850737,34.12698413,0.60199,DATAXFER
461f41,rcx,85274,454,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, $0x1,%rax",0,1,0.581343033,33.85826772,0.60199,INTEGER
4957a7,rflags,85805,1176,masked,<hypre_Rand>,mov,"mov, %rcx,%rax",1,0,0.584996033,33.59375,0.60199,DATAXFER
4115df,rdi,90230,696,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,movsd,"movsd, (%rcx,%rdx,8),%xmm0",0,1,0.615437704,33.33333333,0.60697,UnKnown
4.86E+07,rax,90887,464,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,cmp,"cmp, 0x38(%r13),%rsi",1,0,0.619957518,33.07692308,0.60697,CONDITION
424d9e,rflags,91936,1163,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x28(%r13),%rdi",0,1,0.627174086,32.82442748,0.61194,DATAXFER
468a4e,rflags,92391,64,crash,<hypre_ParCSRRelaxThreads>,movsd,"movsd, 0x20(%rsp),%xmm6",0,1,0.630304246,32.57575758,0.61194,UnKnown
42523c,rflags,92896,796,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,add,"add, $0x8,%rcx",0,1,0.63377838,33.08270677,0.61692,INTEGER
46184c,rflags,95858,947,crash,<hypre_ParCSRComputeL1NormsThreads._omp_fn.0>,movsd,"movsd, (%rcx,%rax,8),%xmm0",0,1,0.654155381,32.8358209,0.61692,UnKnown
4115ec,rflags,96107,653,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,ucomisd,"ucomisd, %xmm2,%xmm0",0,1,0.65586837,32.59259259,0.61692,CONDITION
4115fc,rflags,96579,602,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,add,"add, $0x1,%rax",1,0,0.659115481,32.35294118,0.61692,INTEGER
411a16,rflags,97599,264,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,add,"add, $0x8,%rcx",1,0,0.666132544,32.11678832,0.61692,INTEGER
411a04,rflags,99190,1463,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,mov,"mov, (%rsi,%rcx,1),%r8",1,0,0.677077787,31.88405797,0.62189,DATAXFER
41185e,xmm0,99283,228,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.7>,cmp,"cmp, %rcx,(%r10)",1,0,0.677717578,31.65467626,0.61692,CONDITION
482422,rflags,100559,1239,masked,<hypre_SeqVectorCopy._omp_fn.1>,add,"add, $0x1,%rdx",1,0,0.686495786,31.42857143,0.61692,INTEGER
4251b5,rflags,101868,1321,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,add,"add, $0x1,%r10",0,1,0.695501017,31.20567376,0.61692,INTEGER
461f45,rflags,101958,587,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,0.69612017,30.98591549,0.62189,CONDITION
461f45,rax,103662,190,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",1,0,0.707842792,30.76923077,0.62189,CONDITION
42822f,rdi,105015,1447,masked,<hypre_BoomerAMGBuildMultipass>,mov,"mov, (%rdx,%rax,8),%rsi",1,0,0.71715072,31.25,0.62189,DATAXFER
480360,rax,106776,115,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, (%rdi,%rdx,8),%rax",0,1,0.729265473,31.03448276,0.62189,DATAXFER
461f45,rflags,106865,421,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,0.729877746,31.50684932,0.62687,CONDITION
428222,r8,106998,311,crash,<hypre_BoomerAMGBuildMultipass>,cmp,"cmp, %rax,(%rdi)",0,1,0.730792716,31.29251701,0.63184,CONDITION
461f4e,r11,108436,165,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",1,0,0.740685399,31.08108108,0.63184,FP
47e376,r8,108890,1121,crash,<hypre_CSRMatrixMultiply._omp_fn.0>,movsd,"movsd, (%rdi,%rbp,8),%xmm1",0,1,0.74380868,30.87248322,0.63184,UnKnown
480190,xmm0,112363,63,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, (%rdi,%rdx,8),%rcx",0,1,0.767701092,45.79439252,0.63682,DATAXFER
426688,rflags,121445,987,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.9>,mov,"mov, (%rsp),%r11",0,1,0.830180471,31.33333333,0.63682,DATAXFER
457720,,122522,233,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,jge,"jge, 457720, <hypre_BoomerAMG",1,0,0.837589664,31.12582781,0.64179,UnKnown
4115c0,r8,123517,1193,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,ucomisd,"ucomisd, %xmm1,%xmm0",0,1,0.84443474,30.92105263,0.64179,CONDITION
461f4e,rflags,124115,596,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",0,1,0.848548665,30.71895425,0.64677,FP
4702ff,r9,127889,966,crash,<hypre_ParMatmul._omp_fn.4>,add,"add, $0x8,%rax",0,1,0.874511798,30.51948052,0.64677,INTEGER
457720,xmm2,128994,1404,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,jge,"jge, 457720, <hypre_BoomerAMG",0,1,0.882113616,30.32258065,0.64677,UnKnown
4118b4,rax,131002,1066,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.7>,pop,"pop, %rbx",1,0,0.895927599,30.12820513,0.64179,STACK
428227,rflags,132584,1354,crash,<hypre_BoomerAMGBuildMultipass>,mov,"mov, 0x168(%rsp),%rcx",0,1,0.906810926,30.57324841,0.63682,DATAXFER
4251d2,rflags,133760,624,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x18(%rsp),%rdi",1,0,0.914901187,31.01265823,0.63682,DATAXFER
481166,rflags,133781,269,crash,<hypre_CSRMatrixMatvecT._omp_fn.10>,mov,"mov, %rax,%rcx",0,1,0.915045656,31.44654088,0.64179,DATAXFER
47e3a8,rax,134329,506,masked,<hypre_CSRMatrixMultiply._omp_fn.0>,mulsd,"mulsd, %xmm1,%xmm0",1,0,0.918815608,31.25,0.64179,FP
411848,rax,135249,1159,sdc,<hypre_BoomerAMGCoarsenPMIS._omp_fn.7>,mov,"mov, (%r11,%rcx,8),%r8",0,0,0.925144723,31.05590062,0.64677,DATAXFER
493efb,rflags,136696,942,crash,<new_format>,pop,"pop, %rbx",0,1,0.935099322,31.48148148,0.64677,STACK
461f45,rax,137431,822,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,0.940155735,31.90184049,0.64677,CONDITION
455bdc,rax,137435,1246,masked,<hypre_BoomerAMGCreateS._omp_fn.1>,minsd,"minsd, %xmm2,%xmm0",1,0,0.940183253,32.31707317,0.64677,FP
461f45,rflags,144550,166,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,0.989130707,32.12121212,0.64677,CONDITION
42822f,r11,145472,1326,masked,<hypre_BoomerAMGBuildMultipass>,mov,"mov, (%rdx,%rax,8),%rsi",1,0,0.995473582,31.92771084,0.65174,DATAXFER
424dae,rflags,146817,536,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,cmp,"cmp, %r9,%rdx",0,1,1.004726474,46.2962963,0.65174,CONDITION
492569,rax,149290,472,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,je,"je, 492569, <hypre_Unordered",0,1,1.021739412,32.33532934,0.65174,UnKnown
461f4e,xmm0,153188,85,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",1,0,1.048555599,46.78899083,0.65174,FP
461f38,rcx,156262,1076,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,movsd,"movsd, (%rdi,%rax,8),%xmm1",0,1,1.069703101,32.73809524,0.65174,UnKnown
4810c0,rax,156967,458,masked,<hypre_CSRMatrixMatvecT._omp_fn.10>,xMatvecT._omp_fn.10>:,xMatvecT._omp_fn.10>:,1,0,1.07455313,32.5443787,0.65174,UnKnown
484f37,rdi,157940,797,crash,<hypre_IJMatrixAssembleParCSR._omp_fn.3>,cmp,"cmp, %rax,%rsi",0,1,1.081246858,32.94117647,0.64677,CONDITION
428233,rdx,158119,1491,crash,<hypre_BoomerAMGBuildMultipass>,cmpq,"cmpq, $0x1,(%rcx,%rsi,8)",0,1,1.082478284,32.74853801,0.64677,UnKnown
405930,rdi,159158,1410,crash,<BuildIJLaplacian27pt._omp_fn.0>,lea,"lea, 0x1(%r10),%r8",0,1,1.089626057,32.55813953,0.64179,INTEGER
42822f,xmm0,161292,166,crash,<hypre_BoomerAMGBuildMultipass>,mov,"mov, (%rdx,%rax,8),%rsi",0,1,1.104306853,32.94797688,0.63682,DATAXFER
48036a,r11,161804,350,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",1,0,1.107829144,32.75862069,0.63682,INTEGER
411608,rcx,167732,254,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,cmp,"cmp, %rax,(%rdi)",1,0,1.148610663,32.57142857,0.64179,CONDITION
404a10,rax,167761,739,crash,<BuildIJLaplacian27pt._omp_fn.0>,add,"add, 0x80(%r15),%r10",0,1,1.148810168,32.95454545,0.63682,INTEGER
484f20,rsi,171358,1040,crash,<hypre_IJMatrixAssembleParCSR._omp_fn.3>,add,"add, $0x1,%rcx",0,1,1.173555634,33.33333333,0.63184,INTEGER
461f2d,r10,172963,1265,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, 0x58(%rbx),%r8",0,1,1.184597189,33.14606742,0.63682,DATAXFER
426def,rax,174527,161,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,cmp,"cmp, %r13,(%rbx,%rax,8)",0,1,1.195356686,32.96089385,0.63184,CONDITION
426a5c,rdi,175961,1521,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,cmp,"cmp, %rax,0x110(%r12)",0,1,1.205221851,32.77777778,0.63184,CONDITION
461f45,xmm1,180475,200,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,1.236275794,32.59668508,0.63184,CONDITION
461848,rcx,180923,757,masked,<hypre_ParCSRComputeL1NormsThreads._omp_fn.0>,movapd,"movapd, %xmm0,%xmm1",1,0,1.239357798,32.41758242,0.63184,DATAXFER
485852,rdx,182984,437,crash,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,mov,"mov, 0x28(%rsp),%rcx",0,1,1.253536393,32.78688525,0.63184,DATAXFER
461f4e,rflags,183581,320,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",0,1,1.257643439,33.15217391,0.63184,FP
426deb,r10,192016,711,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,mov,"mov, (%r11,%rdx,8),%rax",1,0,1.315671798,32.97297297,0.63682,DATAXFER
480360,rcx,193283,191,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, (%rdi,%rdx,8),%rax",0,1,1.324388091,33.33333333,0.63682,DATAXFER
457724,r10,195074,1315,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmp,"cmp, %rax,0x0(%rbp)",0,1,1.336709229,33.15508021,0.63682,CONDITION
411848,rflags,197511,1384,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.7>,mov,"mov, (%r11,%rcx,8),%r8",0,1,1.353474506,32.9787234,0.64179,DATAXFER
456019,r9,201742,1314,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,mov,"mov, 0x68(%rbx),%rdi",0,1,1.382581558,32.8042328,0.64677,DATAXFER
405ae3,rcx,204178,989,crash,<BuildIJLaplacian27pt._omp_fn.0>,add,"add, %r10,%r9",0,1,1.399339956,32.63157895,0.65174,INTEGER
41177e,rax,205438,1081,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.4>,cmp,"cmp, %rax,%rdx",1,0,1.408008092,32.98429319,0.65672,CONDITION
4115df,rflags,206461,744,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.6>,movsd,"movsd, (%rcx,%rdx,8),%xmm0",0,1,1.415045794,32.8125,0.65672,UnKnown
4703d9,rflags,216363,674,crash,<hypre_ParMatmul._omp_fn.4>,mov,"mov, 0x18(%rsp),%rbx",0,1,1.483166341,32.64248705,0.65174,DATAXFER
485801,rdx,216723,1468,masked,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,cmp,"cmp, %rax,%r9",1,0,1.485642951,32.98969072,0.65174,CONDITION
47029d,rflags,217324,1292,crash,<hypre_ParMatmul._omp_fn.4>,add,"add, 0x8(%rsp),%rbx",0,1,1.489777515,33.33333333,0.65672,INTEGER
457724,rax,219324,446,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmp,"cmp, %rax,0x0(%rbp)",0,1,1.503536462,33.16326531,0.66169,CONDITION
461f1b,xmm1,219740,1055,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,lea,"lea, 0x8(%rcx),%r10",0,1,1.506398323,32.99492386,0.66169,INTEGER
4251d2,rbx,221693,1248,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x18(%rsp),%rdi",0,1,1.519833935,32.82828283,0.66667,DATAXFER
456021,rsi,221919,1479,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,add,"add, $0x1,%rsi",0,1,1.521388696,33.16582915,0.67164,INTEGER
456010,r9,222330,336,masked,<hypre_BoomerAMGCreateS._omp_fn.1>,mov,"mov, (%r10,%rax,8),%rcx",1,0,1.52421616,33.0,0.67662,DATAXFER
46fd1c,rflags,222723,304,crash,<hypre_ParMatmul_RowSizes._omp_fn.0>,add,"add, $0x1,%rcx",0,1,1.526919793,32.8358209,0.67662,INTEGER
4576ec,rflags,224649,70,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmpq,"cmpq, $0x0,(%rsi,%rdx,8)",0,1,1.540169659,32.8358209,0.67662,UnKnown
4266a4,rsi,225494,225,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.9>,cmp,"cmp, %rdx,(%r12,%rcx,8)",0,1,1.545982814,32.33830846,0.67662,CONDITION
4044ee,r8,226996,9,masked,<BuildIJLaplacian27pt._omp_fn.0>,mov,"mov, %r14,%r8",1,0,1.556315783,46.36363636,0.67662,DATAXFER
404763,rflags,227960,1348,masked,<BuildIJLaplacian27pt._omp_fn.0>,mov,"mov, 0x28(%rsp),%rbx",1,0,1.562947596,32.33830846,0.67164,DATAXFER
4251a7,r13,230249,521,masked,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,not,"not, %rax",1,0,1.578694711,32.33830846,0.66667,LOGICAL
47029d,rflags,230386,649,crash,<hypre_ParMatmul._omp_fn.4>,add,"add, 0x8(%rsp),%rbx",0,1,1.579637199,32.33830846,0.67164,INTEGER
492540,rax,230632,738,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,mov,"mov, 0x28(%rsi),%rcx",0,1,1.581329549,32.33830846,0.67164,DATAXFER
48036a,rax,232234,1073,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",0,1,1.592350466,31.84079602,0.67164,INTEGER
425259,rflags,232601,1263,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,cmp,"cmp, %r11,%rdx",0,1,1.594875232,31.34328358,0.67662,CONDITION
48036e,rax,233379,1348,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,cmp,"cmp, %rcx,%rdx",1,0,1.600227463,31.34328358,0.67662,CONDITION
491647,rdx,233726,232,sdc,<hypre_LowerBound>,shr,"shr, %rcx",0,0,1.60261464,45.94594595,0.67164,SHIFT
461848,rflags,234274,310,crash,<hypre_ParCSRComputeL1NormsThreads._omp_fn.0>,movapd,"movapd, %xmm0,%xmm1",0,1,1.606384592,30.84577114,0.66667,DATAXFER
4925f8,rsp,235672,142,crash,<hypre_UnorderedIntSetCreate._omp_fn.0>,mov,"mov, 0x20(%rdi),%r8",0,1,1.616002096,30.84577114,0.67164,DATAXFER
457720,rbx,235704,845,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,jge,"jge, 457720, <hypre_BoomerAMG",0,1,1.616222239,30.84577114,0.67164,UnKnown
46185c,rax,236490,1493,crash,<hypre_ParCSRComputeL1NormsThreads._omp_fn.0>,addsd,"addsd, %xmm1,%xmm0",0,1,1.621629505,30.84577114,0.67662,FP
4804d4,rax,238523,1048,masked,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, 0x8(%r9,%rbx,8),%rcx",1,0,1.635615475,30.84577114,0.67164,DATAXFER
46fd81,rflags,241333,1377,masked,<hypre_ParMatmul_RowSizes._omp_fn.0>,cmp,"cmp, %r9,(%rdi)",1,0,1.654946796,31.34328358,0.66667,CONDITION
46184c,xmm1,242904,1173,crash,<hypre_ParCSRComputeL1NormsThreads._omp_fn.0>,movsd,"movsd, (%rcx,%rax,8),%xmm0",0,1,1.665754448,31.34328358,0.66667,UnKnown
4264dd,rdx,243850,497,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.9>,cmp,"cmp, %rax,0xe8(%r14)",0,1,1.67226243,31.34328358,0.67164,CONDITION
461f5c,rflags,245273,141,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%rdx,%r10,1),%rsi",0,1,1.682051921,30.84577114,0.67662,DATAXFER
425202,rdx,246331,74,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, 0x58(%r13),%r9",0,1,1.689330404,31.34328358,0.67662,DATAXFER
455bd9,rax,249661,1506,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,cmp,"cmp, %r9,%rax",0,1,1.712239051,31.34328358,0.68159,CONDITION
461fa0,rdi,252269,1256,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,add,"add, 0x48(%rbx),%rax",0,1,1.730180718,30.84577114,0.67662,INTEGER
411a08,rflags,253322,466,masked,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,mov,"mov, 0x18(%rbx),%rsi",1,0,1.737424804,30.34825871,0.67662,DATAXFER
426dde,rax,255099,301,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,add,"add, $0x1,%rdx",0,1,1.749649628,29.85074627,0.68159,INTEGER
461858,r10,256656,636,crash,<hypre_ParCSRComputeL1NormsThreads._omp_fn.0>,andpd,"andpd, %xmm6,%xmm0",0,1,1.760360969,29.85074627,0.67662,LOGICAL
4.58E+11,r9,259907,918,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,mov,"mov, (%rdi,%rax,8),%rdx",0,1,1.782726137,29.35323383,0.68159,DATAXFER
457275,rflags,262607,1235,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmpq,"cmpq, $0x0,(%rbx,%rdx,8)",0,1,1.801300716,29.35323383,0.67662,UnKnown
4702fb,rcx,263936,746,crash,<hypre_ParMatmul._omp_fn.4>,add,"add, $0x1,%rcx",0,1,1.810443536,29.85074627,0.67662,INTEGER
456010,rbx,269270,1109,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,mov,"mov, (%r10,%rax,8),%rcx",0,1,1.847138648,29.35323383,0.67662,DATAXFER
461f3d,rflags,272347,129,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,mov,"mov, (%r9,%rax,8),%rdx",0,1,1.868306788,29.85074627,0.67662,DATAXFER
426db0,r8,272944,1178,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.10>,mov,"mov, (%r12),%rcx",0,1,1.872413834,29.35323383,0.67662,DATAXFER
46fd10,rdi,277206,880,crash,<hypre_ParMatmul_RowSizes._omp_fn.0>,cmp,"cmp, %r12,(%rsi)",0,1,1.90173415,29.35323383,0.67662,CONDITION
484f28,r8,279809,268,crash,<hypre_IJMatrixAssembleParCSR._omp_fn.3>,cmp,"cmp, %rcx,0x8(%rdi,%rsi,8)",0,1,1.91964142,46.42857143,0.68159,CONDITION
461f4e,r9,280700,1436,masked,<hypre_ParCSRRelaxThreads._omp_fn.2>,subsd,"subsd, %xmm1,%xmm0",1,0,1.925771031,29.35323383,0.68657,FP
457275,rdx,281150,646,crash,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,cmpq,"cmpq, $0x0,(%rbx,%rdx,8)",0,1,1.928866794,29.35323383,0.69154,UnKnown
41185a,rflags,282979,726,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.7>,jle,"jle, 41185a, <hypre_BoomerAMG",0,1,1.941449351,29.35323383,0.69652,BR_OR_LP_CTRL
4.61E+92,rflags,283259,122,crash,<hypre_ParCSRRelaxThreads._omp_fn.2>,laxThreads._omp_fn.2>:,laxThreads._omp_fn.2>:,0,1,1.943375604,29.85074627,0.69652,UnKnown
4924f9,rflags,285921,144,crash,<hypre_UnorderedIntSetCopyToArray._omp_fn.2>,cmp,"cmp, %rsi,%rax",0,1,1.961688762,29.35323383,0.69652,CONDITION
49260c,rflags,286734,1357,crash,<hypre_UnorderedIntSetCreate._omp_fn.0>,add,"add, $0x4,%rsi",0,1,1.967281774,29.35323383,0.70149,INTEGER
4857ee,rflags,287707,547,crash,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,cmp,"cmp, 0x40(%r13),%rsi",0,1,1.973975502,28.85572139,0.70149,CONDITION
